onset	duration	trial_type
95.13165423547616	0	occlusion_start
395.217618999508	0	occlusion_stop
904.5059111355949	0	MVC
980.5754174731846	0	MVC
1059.1689737923007	0	MVC
1352.2607776317018	0	Con30
1484.4133945338253	0	Con30
1614.247965533723	0	Con30
1899.7916199037572	0	Con50
2029.9781978741375	0	Con50
2159.3647600025142	0	Con50
2447.924474096915	0	MVC
