onset	duration	trial_type
99.33706329557754	0	occlusion_start
399.3895365175413	0	occlusion_stop
952.9501635411725	0	MVC
1030.0133089180017	0	MVC
1141.2729625518987	0	MVC
1366.4003085825243	0	Ecc30
1498.7582757971686	0	Ecc30
1631.1182430415356	0	Ecc30
1870.0397940931725	0	Ecc50
2003.131772217297	0	Ecc50
2134.6577270658745	0	Ecc50
2377.743340007277	0	MVC
