onset	duration	trial_type
88.52896837379376	0	occlusion_start
388.6753919939656	0	occlusion_stop
955.9601455224183	0	MVC
1031.4292622531648	0	MVC
1115.4785059456626	0	MVC
1363.4561753179587	0	Con50
1493.0640931507514	0	Con50
1627.1780776606465	0	Con50
1878.9838036774308	0	Con30
2012.2077750176395	0	Con30
2145.943753934116	0	Con30
2378.5371956631134	0	MVC
