onset	duration	trial_type
80.37121185101569	0	occlusion_start
380.43644528032746	0	occlusion_stop
959.4547269563191	0	MVC
1060.3644861984067	0	MVC
1152.1040855696192	0	MVC
1363.5137712470023	0	Con50
1503.5422124769539	0	Con50
1635.3805109214736	0	Con50
1866.7125439214287	0	Con30
1998.1748358106706	0	Con30
2146.89942864771	0	Con30
2405.1659312181873	0	MVC
