onset	duration	trial_type
85.529239965952	0	occlusion_start
385.56457222171593	0	occlusion_stop
914.3123445867095	0	MVC
999.8378734727157	0	MVC
1084.0173782968195	0	MVC
1302.191278454382	0	Con50
1432.3716056061676	0	Con50
1563.7299538167426	0	Con50
1796.5021149382228	0	Con30
1932.3365431649145	0	Con30
2068.5789786851965	0	Con30
2307.965258043143	0	MVC
