onset	duration	trial_type
78.67114517558366	0	occlusion_start
378.7695816819469	0	occlusion_stop
996.4929301457596	0	MVC
1081.6022053117485	0	MVC
1163.2254282472713	0	MVC
1396.1429179780826	0	Con50
1528.9929084284522	0	Con50
1661.6948966613418	0	Con50
1907.302576525355	0	Con30
2036.242508392519	0	Con30
2168.062483410482	0	Con30
2395.179886240381	0	MVC
