onset	duration	trial_type
927.858714114645	0	MVC
1001.1481923005758	0	MVC
1074.1436645566591	0	MVC
1280.0378172651695	0	Ecc30
1409.2324230095855	0	Ecc30
1540.9690800249964	0	Ecc30
1787.6380551267112	0	Ecc50
1916.9926640982549	0	Ecc50
2046.4812757725185	0	Ecc50
2262.555633807041	0	MVC
