onset	duration	trial_type
68.8726653549711	0	occlusion_start
369.0120547207589	0	occlusion_stop
986.583704876015	0	MVC
1064.97511165998	0	MVC
1369.434575379917	0	Ecc50
1501.9489534352433	0	Ecc50
1639.279417918322	0	Ecc50
1855.3572955741292	0	Ecc30
1985.1396246010881	0	Ecc30
2116.3659795420135	0	Ecc30
2350.6401837425474	0	MVC
