onset	duration	trial_type
102.30142616084777	0	occlusion_start
402.32661565509625	0	occlusion_stop
976.1589197800495	0	MVC
1058.7583514773287	0	MVC
1135.6676845483016	0	MVC
1373.2058018005919	0	Ecc30
1519.3363346836995	0	Ecc30
1675.2790376413614	0	Ecc30
