onset	duration	trial_type
90.33910091547295	0	occlusion_start
390.45211098805885	0	occlusion_stop
955.0799721273943	0	MVC
1032.791271719907	0	MVC
1108.4885376310558	0	MVC
1309.903905968793	0	Ecc30
1442.1321172661555	0	Ecc30
1572.0902906009287	0	Ecc30
1781.5017926607397	0	Ecc50
1917.7820717222348	0	Ecc50
2051.5443086736195	0	Ecc50
2307.212584301218	0	MVC
