onset	duration	trial_type
85.33703140111174	0	occlusion_start
385.4559403414023	0	occlusion_stop
922.3051102349418	0	MVC
998.7723630071268	0	MVC
1079.3096824596287	0	MVC
1283.4890275542857	0	Ecc50
1420.171266835765	0	Ecc50
1550.729405785387	0	Ecc50
1779.4891535837087	0	Ecc30
1914.5733666844899	0	Ecc30
2052.473625920946	0	Ecc30
2401.023336252547	0	MVC
