onset	duration	trial_type
146.64394367104978	0	occlusion_start
446.74105960868474	0	occlusion_stop
1258.7312387690617	0	MVC
1387.0394037327933	0	MVC
1461.2266555058886	0	MVC
1675.1963879756804	0	Ecc30
1823.0448972843442	0	Ecc30
1966.2073270601104	0	Ecc30
2246.100077444862	0	Ecc50
2391.1265388572792	0	Ecc50
2535.348986623838	0	Ecc50
2766.400908074196	0	MVC
