onset	duration	trial_type
76.30670168453071	0	occlusion_start
376.4030799991451	0	occlusion_stop
937.4976584967662	0	MVC
1030.2970104997657	0	MVC
1107.5601361539448	0	MVC
1327.0493339139211	0	Con50
1463.2813186912826	0	Con50
1603.69736442664	0	Con50
1842.6128452100675	0	Con30
1975.7487848808378	0	Con30
2107.626706223411	0	Con30
2351.2022548998357	0	MVC
