onset	duration	trial_type
70.71279070252785	0	occlusion_start
370.8240090702311	0	occlusion_stop
1569.511246403621	0	MVC
1658.0267830157536	0	MVC
1752.1264165666653	0	MVC
2017.267019354913	0	Ecc50
2158.773475878872	0	Ecc50
2291.7817848767154	0	Ecc50
2543.302151220327	0	Ecc30
2675.8484521977953	0	Ecc30
2810.516790013411	0	Ecc30
3059.613114276144	0	MVC
