onset	duration	trial_type
131.18390057941724	0	occlusion_start
431.2690705191926	0	occlusion_stop
973.1568314299948	0	MVC
1051.7341904805362	0	MVC
1127.8755073980137	0	MVC
1303.8105503179831	0	Ecc50
1442.0629414900613	0	Ecc50
1571.8351859920513	0	Ecc50
1797.4150875546766	0	Ecc30
1927.4033357926091	0	Ecc30
2056.811573998857	0	Ecc30
2296.5317201269354	0	MVC
