onset	duration	trial_type
65.22883428016212	0	occlusion_start
365.3221440089401	0	occlusion_stop
1018.1760215956019	0	MVC
1123.9898944885936	0	MVC
1203.3912998841843	0	MVC
1437.0654358888278	0	Ecc30
1591.3901674184017	0	Ecc30
1722.334485117346	0	Ecc30
1987.2551741823554	0	Ecc50
2129.2476874330314	0	Ecc50
2266.0181082533672	0	Ecc50
2505.4723465652205	0	MVC
