onset	duration	trial_type
79.55476651034382	0	occlusion_start
379.62573263387026	0	occlusion_stop
892.7406970087852	0	MVC
967.719931376693	0	MVC
1041.7891507632087	0	MVC
1397.5850081581495	0	Ecc50
1533.0572384099626	0	Ecc50
1665.381416836038	0	Ecc50
1893.2031674192488	0	Ecc30
2085.8563390292866	0	Ecc30
2215.4684728075217	0	Ecc30
2425.8879369004244	0	MVC
