onset	duration	trial_type
918.723293342875	0	MVC
992.7266863260156	0	MVC
1066.1320680526405	0	MVC
1260.8357330051367	0	Con50
1389.520155262042	0	Con50
1519.4446008601954	0	Con50
1732.3946092678816	0	Con30
1862.2350532848504	0	Con30
1991.915494290035	0	Con30
2206.3535307072307	0	MVC
