onset	duration	trial_type
171.08849642903078	0	occlusion_start
471.18169671949	0	occlusion_stop
1031.9257301660255	0	MVC
1106.1470054085366	0	MVC
1185.6843719901517	0	MVC
1420.584407955641	0	Con30
1555.5047261066502	0	Con30
1684.916949619539	0	Con30
1909.2668043157319	0	Con50
2042.0150851475773	0	Con50
2173.6113461857894	0	Con50
2419.0655634893337	0	MVC
